senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
1,0,0,67,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,92.45,6140.85,1,0,1,0,0,0,1,1,0,0,0,4.0,18.490000000000002,1,1,1,0,0,0.0,1.3595588235294118,65.71268057784911,3
0,1,1,14,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,80.45,1137.05,1,1,0,0,1,0,0,0,1,0,0,5.0,13.408333333333333,1,0,1,0,0,0.0,5.363333333333333,13.960098219766728,1
0,1,1,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,780.25,1,0,0,1,1,0,0,0,0,0,1,0.0,19.6,0,0,0,0,0,0.0,0.4355555555555556,37.87621359223301,2
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,157.65,1,0,0,1,1,0,0,0,0,0,1,0.0,19.05,0,0,0,0,0,0.0,1.905,7.86284289276808,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,81.95,81.95,1,0,1,0,1,0,0,0,0,1,0,1.0,40.975,1,0,0,1,1,1.0,40.975,0.9879445449065702,0
0,1,0,57,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.4,6252.7,1,0,1,0,0,1,0,1,0,0,0,6.0,15.62857142857143,1,1,1,0,0,0.0,1.8862068965517242,56.636775362318836,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.1,20.1,0,0,0,1,1,0,0,0,0,0,1,0.0,20.1,0,0,0,0,0,0.0,10.05,0.95260663507109,0
1,1,0,69,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.95,7634.25,0,0,1,0,0,0,1,0,0,1,0,6.0,15.707142857142857,1,1,0,0,0,0.0,1.5707142857142857,68.80802163136548,3
0,1,1,65,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,109.3,7337.55,1,0,1,0,0,0,1,0,0,1,0,6.0,15.614285714285714,1,1,0,0,0,0.0,1.656060606060606,66.52357207615594,3
0,1,0,52,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,91.6,4627.8,0,0,1,0,0,0,1,0,1,0,0,4.0,18.32,0,1,1,0,0,0.0,1.7283018867924527,49.976241900647956,2
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.15,68.45,1,0,0,1,1,0,0,0,1,0,0,0.0,20.15,0,0,1,0,0,0.0,4.029999999999999,3.236406619385343,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.85,18.85,1,0,0,1,1,0,0,0,0,1,0,0.0,18.85,0,0,0,0,1,0.0,9.425,0.9496221662468514,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.75,45.75,0,1,0,0,1,0,0,0,0,1,0,0.0,45.75,0,0,0,0,1,0.0,22.875,0.9786096256684492,0
0,1,0,72,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,99.15,7422.1,0,0,1,0,0,0,1,0,0,1,0,5.0,16.525000000000002,1,1,0,0,0,0.0,1.358219178082192,74.10983524712931,3
0,0,0,53,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,53.6,2879.2,1,1,0,0,0,1,0,0,0,1,0,5.0,8.933333333333334,1,1,0,0,0,0.0,0.9925925925925926,52.73260073260073,2
0,0,1,72,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,67.2,4671.7,0,1,0,0,0,0,1,0,1,0,0,6.0,9.6,1,1,1,0,0,0.0,0.9205479452054794,68.5,3
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.65,145.15,1,0,1,0,1,0,0,0,0,1,0,0.0,69.65,0,0,0,1,1,1.0,23.21666666666667,2.05449398443029,0
1,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,113.8,7845.8,0,0,1,0,0,0,1,1,0,0,0,7.0,14.225,1,1,1,0,0,0.0,1.558904109589041,68.3432055749129,3
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.85,45.85,0,1,0,0,1,0,0,0,0,0,1,0.0,45.85,0,0,0,0,0,0.0,22.925,0.9786552828175027,0
0,1,1,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,1680.25,1,0,0,1,0,0,1,0,0,0,1,1.0,12.45,0,1,0,0,0,0.0,0.36617647058823527,64.87451737451738,3
0,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,407.05,1,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,1.0578947368421054,19.291469194312796,1
1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,139.05,1,0,1,0,1,0,0,0,0,1,0,0.0,70.35,0,0,0,1,1,1.0,23.45,1.9488437281009112,0
0,0,0,12,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,74.05,872.65,1,1,0,0,0,1,0,0,0,0,1,4.0,14.809999999999999,1,1,0,0,0,0.0,5.696153846153846,11.627581612258494,0
0,0,0,42,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,66.5,2762.75,1,1,0,0,0,0,1,0,1,0,0,3.0,16.625,1,1,1,0,0,0.0,1.5465116279069768,40.92962962962963,2
0,0,1,31,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,79.45,2587.7,0,1,0,0,0,1,0,0,0,0,1,5.0,13.241666666666667,1,1,0,0,0,0.0,2.4828125,32.16532007458048,1
0,1,0,69,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,53.65,3804.4,0,1,0,0,0,1,0,0,1,0,0,2.0,17.883333333333333,0,1,1,0,0,0.0,0.7664285714285715,69.6139066788655,3
0,1,1,67,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,84.8,5598.3,1,0,1,0,0,1,0,1,0,0,0,3.0,21.2,0,1,1,0,0,0.0,1.2470588235294118,65.24825174825175,3
0,1,1,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,1086.75,0,0,0,1,0,0,1,0,1,0,0,0.0,19.55,0,1,1,0,0,0.0,0.37596153846153846,52.88321167883211,2
0,0,0,65,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.8,1600.95,0,0,0,1,0,1,0,0,1,0,0,1.0,12.4,0,1,1,0,0,0.0,0.3757575757575758,62.05232558139535,3
0,0,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.6,541.5,0,0,0,1,1,0,0,0,0,0,1,0.0,20.6,0,0,0,0,0,0.0,0.7923076923076924,25.069444444444443,1
0,1,0,58,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,102.1,5885.4,1,0,1,0,1,0,0,0,1,0,0,5.0,17.016666666666666,1,0,1,1,0,0.0,1.730508474576271,57.084384093113485,2
1,1,0,52,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,104.45,5481.25,0,0,1,0,0,1,0,1,0,0,0,5.0,17.408333333333335,1,1,1,0,0,0.0,1.9707547169811321,51.979611190137504,2
1,0,0,37,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,36.65,1315.0,0,1,0,0,1,0,0,0,0,1,0,2.0,12.216666666666667,0,0,0,0,1,0.0,0.9644736842105263,34.9269588313413,2
0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.9,97.5,1,0,0,1,0,1,0,0,0,1,0,1.0,11.95,0,1,0,0,0,0.0,4.779999999999999,3.91566265060241,0
1,0,0,63,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,89.6,5538.8,1,0,1,0,1,0,0,1,0,0,0,3.0,22.4,1,0,1,1,0,1.0,1.4,61.1346578366446,3
0,1,0,53,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.25,4867.95,0,0,1,0,0,1,0,1,0,0,0,3.0,23.5625,1,1,1,0,0,1.0,1.7453703703703705,51.10708661417323,2
0,1,1,32,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,86.1,2723.75,1,0,1,0,1,0,0,0,0,1,0,2.0,28.7,1,0,0,1,1,1.0,2.609090909090909,31.271526980482207,1
0,0,0,30,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,94.4,2638.1,1,0,1,0,0,1,0,1,0,0,0,3.0,23.6,1,1,1,0,0,0.0,3.045161290322581,27.653039832285113,1
0,1,0,11,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.0,1078.9,1,0,1,0,1,0,0,0,0,1,0,3.0,23.5,1,0,0,1,1,1.0,7.833333333333333,11.356842105263159,0
0,1,1,69,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,46.25,3121.4,1,1,0,0,0,0,1,1,0,0,0,4.0,9.25,0,1,1,0,0,0.0,0.6607142857142857,66.06137566137566,3
0,1,1,61,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,51.35,3244.4,1,1,0,0,0,0,1,0,1,0,0,4.0,10.27,1,1,1,0,0,0.0,0.8282258064516129,61.97516714422159,3
0,0,0,9,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,98.3,923.5,1,0,1,0,1,0,0,0,1,0,0,4.0,19.66,1,0,1,1,0,1.0,9.83,9.300100704934541,0
0,1,0,18,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,50.3,908.75,1,1,0,0,1,0,0,0,0,0,1,1.0,25.15,0,0,0,0,0,0.0,2.6473684210526316,17.71442495126706,1
0,1,1,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.85,1158.85,1,0,0,1,0,0,1,0,0,0,1,0.0,19.85,0,1,0,0,0,0.0,0.3364406779661017,55.58033573141486,2
1,0,0,35,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,99.05,3554.6,1,0,1,0,1,0,0,0,0,1,0,4.0,19.81,1,0,0,1,1,0.0,2.7513888888888887,35.52823588205897,1
0,0,1,14,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,76.1,1054.8,0,1,0,0,0,0,1,1,0,0,0,5.0,12.683333333333332,1,1,1,0,0,0.0,5.073333333333333,13.680933852140079,1
0,1,1,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,1191.4,1,0,0,1,0,0,1,0,1,0,0,0.0,20.5,0,1,1,0,0,0.0,0.3474576271186441,55.413953488372094,2
0,0,0,9,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,74.65,703.55,1,1,0,0,1,0,0,0,0,1,0,4.0,14.930000000000001,1,0,0,0,1,0.0,7.465000000000001,9.300066093853271,0
1,1,0,51,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77.5,3807.35,1,0,1,0,1,0,0,0,0,1,0,2.0,25.833333333333332,0,0,0,1,1,0.0,1.4903846153846154,48.501273885350315,2
0,1,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,637.55,0,0,0,1,0,0,1,0,0,0,1,0.0,19.05,0,1,0,0,0,0.0,0.614516129032258,31.79800498753117,1
0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.75,201.1,0,1,0,0,1,0,0,0,1,0,0,1.0,25.875,0,0,1,0,0,0.0,10.35,3.8123222748815166,0
1,0,0,14,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,78.85,1043.8,1,0,1,0,1,0,0,0,0,1,0,2.0,26.28333333333333,0,0,0,1,1,0.0,5.256666666666666,13.072010018785223,1
1,1,0,23,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,95.1,2326.05,1,0,1,0,1,0,0,0,0,1,0,3.0,23.775,1,0,0,1,1,0.0,3.9625,24.20447450572321,1
0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.8,1207.0,0,0,1,0,1,0,0,0,0,1,0,0.0,70.8,0,0,0,1,1,1.0,3.933333333333333,16.81058495821727,1
0,1,0,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49.55,393.45,0,1,0,0,1,0,0,1,0,0,0,1.0,24.775,0,0,1,0,0,0.0,5.5055555555555555,7.783382789317508,0
0,1,0,61,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,75.35,4729.3,0,1,0,0,0,0,1,0,1,0,0,5.0,12.558333333333332,1,1,1,0,0,0.0,1.2153225806451613,61.942370661427645,3
0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,107.45,7658.3,1,0,1,0,0,0,1,0,1,0,0,6.0,15.35,1,1,1,0,0,0.0,1.4719178082191782,70.6159520516367,3
0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,49.0,49.0,0,1,0,0,1,0,0,0,1,0,0,1.0,24.5,0,0,1,0,0,0.0,24.5,0.98,0
0,1,1,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,417.65,1,0,0,1,1,0,0,0,0,1,0,0.0,20.0,0,0,0,0,1,0.0,0.9523809523809523,19.888095238095236,1
0,1,1,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,85.9,6110.75,1,1,0,0,0,0,1,0,1,0,0,6.0,12.271428571428572,1,1,1,0,0,0.0,1.1767123287671233,70.319332566168,3
0,0,0,71,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.05,5552.5,0,0,1,0,0,1,0,0,1,0,0,2.0,26.349999999999998,0,1,1,0,0,1.0,1.0979166666666667,69.3628981886321,3
0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,117.5,8670.1,1,0,1,0,0,0,1,0,1,0,0,7.0,14.6875,1,1,1,0,0,0.0,1.6095890410958904,73.16540084388186,3
0,0,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,2552.9,0,0,1,0,1,0,0,0,0,0,1,0.0,70.35,0,0,0,1,0,1.0,1.851315789473684,35.779957953749125,2
0,1,1,70,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,80.15,5600.15,0,1,0,0,0,0,1,0,1,0,0,5.0,13.358333333333334,1,1,1,0,0,0.0,1.1288732394366199,69.0098582871226,3
0,1,1,51,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,90.15,4554.85,1,0,1,0,0,1,0,0,0,1,0,3.0,22.5375,1,1,0,0,0,1.0,1.7336538461538462,49.970927043335166,2
0,1,1,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.4,1992.2,1,0,1,0,0,1,0,1,0,0,0,0.0,70.4,0,1,1,0,0,1.0,2.427586206896552,27.901960784313722,1
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.95,68.95,1,0,1,0,1,0,0,0,0,1,0,0.0,68.95,0,0,0,1,1,1.0,34.475,0.9857040743388135,0
0,1,0,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.1,780.1,1,0,0,1,0,0,1,0,0,0,1,0.0,19.1,0,1,0,0,0,0.0,0.4658536585365854,38.81094527363184,2
0,0,0,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,49.4,408.25,1,1,0,0,1,0,0,0,0,1,0,1.0,24.7,0,0,0,0,1,0.0,5.488888888888889,8.100198412698413,0
1,0,0,13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,74.3,940.35,1,0,1,0,1,0,0,0,0,1,0,1.0,37.15,0,0,0,1,1,1.0,5.307142857142857,12.488047808764941,1
0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,35.9,35.9,1,1,0,0,1,0,0,0,0,0,1,2.0,11.966666666666667,0,0,0,0,0,0.0,17.95,0.9728997289972899,0
1,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,330.6,1,0,0,1,0,1,0,0,0,0,1,0.0,20.65,0,1,0,0,0,0.0,1.1472222222222221,15.270207852193998,1
0,1,0,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.65,1461.15,1,0,1,0,1,0,0,1,0,0,0,3.0,23.6625,1,0,1,1,0,1.0,5.56764705882353,15.276006272869838,1
0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,50.75,50.75,0,1,0,0,1,0,0,0,0,0,1,1.0,25.375,0,0,0,0,0,0.0,25.375,0.9806763285024155,0
0,1,1,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.8,1615.1,1,0,1,0,1,0,0,1,0,0,0,1.0,37.9,0,0,1,1,0,1.0,3.2956521739130435,21.029947916666668,1
1,0,0,16,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.15,1529.2,1,0,1,0,1,0,0,0,0,1,0,3.0,24.0375,1,0,0,1,1,1.0,5.655882352941177,15.740607308286155,1
0,1,1,45,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,105.15,4730.9,1,0,1,0,1,0,0,0,0,1,0,5.0,17.525000000000002,1,0,0,1,1,0.0,2.2858695652173915,44.56806406029203,2
0,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.55,200.2,1,0,1,0,1,0,0,0,0,1,0,0.0,69.55,0,0,0,1,1,1.0,17.3875,2.8377037562012757,0
0,0,0,15,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.15,1415.0,1,0,1,0,1,0,0,0,0,1,0,4.0,20.03,1,0,0,1,1,1.0,6.259375,13.989125061789421,1
0,1,0,25,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,104.95,2566.5,1,0,1,0,1,0,0,1,0,0,0,5.0,17.491666666666667,1,0,1,1,0,0.0,4.036538461538462,24.223690420009437,1
1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,86.0,86.0,1,0,1,0,1,0,0,0,0,1,0,2.0,28.666666666666668,1,0,0,1,1,1.0,43.0,0.9885057471264368,0
0,1,0,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,942.95,0,0,0,1,0,1,0,1,0,0,0,0.0,19.9,0,1,1,0,0,0.0,0.4145833333333333,45.11722488038278,2
1,1,0,5,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,79.9,343.95,0,0,1,0,1,0,0,1,0,0,0,2.0,26.633333333333336,0,0,1,1,0,1.0,13.316666666666668,4.2515451174289245,0
0,1,0,71,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,84.8,6046.1,1,1,0,0,0,1,0,1,0,0,0,6.0,12.114285714285714,1,1,1,0,0,0.0,1.1777777777777778,70.46736596736598,3
0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,66.95,0,1,0,0,1,0,0,0,0,1,0,0.0,24.75,0,0,0,0,1,0.0,6.1875,2.6,0
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.8,69.8,1,0,1,0,1,0,0,0,0,1,0,0.0,69.8,0,0,0,1,1,1.0,34.9,0.9858757062146892,0
0,1,1,50,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,69.65,3442.15,0,1,0,0,0,1,0,0,0,1,0,4.0,13.930000000000001,1,1,0,0,0,0.0,1.365686274509804,48.72116065109695,2
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.2,55.7,0,0,0,1,1,0,0,0,0,1,0,0.0,20.2,0,0,0,0,1,0.0,4.04,2.627358490566038,0
1,0,0,43,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,108.15,4600.7,1,0,1,0,1,0,0,0,1,0,0,5.0,18.025000000000002,1,0,1,1,0,0.0,2.4579545454545455,42.15025194686211,2
0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,129.55,1,0,0,1,1,0,0,0,1,0,0,0.0,19.7,0,0,1,0,0,0.0,2.814285714285714,6.258454106280194,0
0,0,0,38,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,68.15,2656.3,1,1,0,0,1,0,0,0,1,0,0,4.0,13.63,1,0,1,0,0,0.0,1.7474358974358977,38.413593637020966,2
1,1,0,35,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,81.6,2815.25,0,0,1,0,0,1,0,1,0,0,0,2.0,27.2,0,1,1,0,0,1.0,2.2666666666666666,34.082929782082324,1
0,1,0,45,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,81.4,3775.85,0,0,1,0,1,0,0,1,0,0,0,2.0,27.133333333333336,0,0,1,1,0,1.0,1.7695652173913046,45.82342233009708,2
0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.7,251.6,0,0,0,1,0,0,1,1,0,0,0,1.0,12.85,0,1,1,0,0,0.0,2.3363636363636364,9.423220973782772,0
0,1,0,64,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1584.8,1,0,0,1,0,0,1,0,1,0,0,1.0,12.5,0,1,1,0,0,0.0,0.38461538461538464,60.95384615384615,3
0,0,0,31,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,104.35,3205.6,1,0,1,0,1,0,0,0,0,1,0,5.0,17.391666666666666,1,0,0,1,1,0.0,3.2609375,30.4280968201234,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.9,20.9,1,0,0,1,1,0,0,0,0,0,1,0.0,20.9,0,0,0,0,0,0.0,10.45,0.954337899543379,0
0,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.25,8109.8,1,0,1,0,0,1,0,0,0,1,0,6.0,15.607142857142858,1,1,0,0,0,0.0,1.4965753424657535,73.55827664399094,3
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.65,45.65,0,1,0,0,1,0,0,0,0,1,0,0.0,45.65,0,0,0,0,1,0.0,22.825,0.9785637727759914,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.5,19.5,1,0,0,1,1,0,0,0,0,0,1,0.0,19.5,0,0,0,0,0,0.0,9.75,0.9512195121951219,0
1,1,0,47,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80.35,3825.85,1,0,1,0,1,0,0,0,0,1,0,2.0,26.78333333333333,0,0,0,1,1,0.0,1.6739583333333332,47.02950215119853,2
1,0,0,71,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.9,7521.95,1,0,1,0,0,1,0,0,0,1,0,5.0,17.650000000000002,1,1,0,0,0,1.0,1.4708333333333334,70.3643592142189,3
0,0,1,30,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,64.5,1929.95,0,1,0,0,0,1,0,0,1,0,0,3.0,16.125,1,1,1,0,0,0.0,2.0806451612903225,29.464885496183207,1
0,1,0,71,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,86.1,6045.9,0,1,0,0,0,0,1,1,0,0,0,6.0,12.299999999999999,1,1,1,0,0,0.0,1.1958333333333333,69.41331802525832,3
0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.85,199.85,1,0,1,0,1,0,0,0,0,1,0,0.0,69.85,0,0,0,1,1,1.0,17.4625,2.8207480592801697,0
0,1,0,22,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,54.7,1178.75,1,1,0,0,1,0,0,0,0,0,1,2.0,18.233333333333334,0,0,0,0,0,0.0,2.3782608695652177,21.162477558348293,1
1,0,0,67,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,64.55,4250.1,0,1,0,0,0,0,1,1,0,0,0,4.0,12.91,0,1,1,0,0,0.0,0.9492647058823529,64.837528604119,3
1,1,0,59,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,94.05,5483.9,1,0,1,0,0,1,0,0,0,1,0,5.0,15.674999999999999,0,1,0,0,0,0.0,1.5675,57.694897422409255,2
1,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,116.05,8404.9,0,0,1,0,0,0,1,1,0,0,0,7.0,14.50625,1,1,1,0,0,0.0,1.5897260273972602,71.80606578385306,3
0,1,1,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,269.65,0,0,0,1,0,0,1,1,0,0,0,1.0,12.0,0,1,1,0,0,0.0,1.8461538461538463,10.786,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.4,44.4,1,1,0,0,1,0,0,0,0,0,1,0.0,44.4,0,0,0,0,0,0.0,22.2,0.9779735682819384,0
0,1,1,64,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,91.8,5960.5,0,0,1,0,1,0,0,0,0,1,0,4.0,18.36,0,0,0,1,1,0.0,1.4123076923076923,64.22952586206897,3
0,0,0,17,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,51.5,900.5,0,1,0,0,1,0,0,0,0,0,1,1.0,25.75,0,0,0,0,0,0.0,2.861111111111111,17.152380952380952,1
0,1,1,14,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,69.2,944.65,0,1,0,0,1,0,0,0,0,0,1,4.0,13.84,1,0,0,0,0,0.0,4.613333333333333,13.456552706552706,1
0,1,0,44,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,70.95,3250.45,0,1,0,0,0,1,0,0,0,1,0,4.0,14.190000000000001,1,1,0,0,0,0.0,1.5766666666666667,45.176511466296034,2
0,1,0,58,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,45.0,2689.35,0,1,0,0,0,1,0,0,1,0,0,2.0,15.0,1,1,1,0,0,0.0,0.7627118644067796,58.464130434782604,2
0,0,0,30,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,94.3,2679.7,0,0,1,0,1,0,0,0,1,0,0,4.0,18.86,1,0,1,1,0,0.0,3.041935483870968,28.11857292759706,1
0,0,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.65,478.1,1,0,0,1,0,1,0,0,1,0,0,0.0,19.65,0,1,1,0,0,0.0,0.81875,23.15254237288136,1
1,0,0,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.45,1261.35,0,0,1,0,1,0,0,1,0,0,0,1.0,37.225,0,0,1,1,0,1.0,4.379411764705883,16.71769383697813,1
0,1,1,13,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,54.15,701.05,1,1,0,0,0,1,0,1,0,0,0,2.0,18.05,0,1,1,0,0,0.0,3.867857142857143,12.711695376246599,1
0,0,0,40,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,50.25,2023.55,1,1,0,0,0,1,0,0,0,0,1,1.0,25.125,0,1,0,0,0,0.0,1.225609756097561,39.48390243902439,2
0,1,1,33,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,79.15,2531.4,1,1,0,0,0,1,0,0,0,1,0,5.0,13.191666666666668,1,1,0,0,0,0.0,2.3279411764705884,31.583281347473488,1
0,0,0,42,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49.55,2077.95,1,1,0,0,1,0,0,0,0,1,0,1.0,24.775,0,0,0,0,1,0.0,1.1523255813953488,41.10682492581602,2
